Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[135]    0.0    0.00    0.00    2509         std::allocator_traits<std::allocator<cv::Mat> >::max_size(std::allocator<cv::Mat> const&) [135]
                0.00    0.00    2597/2597        __gnu_cxx::new_allocator<cv::Mat>::max_size() const [134]
-----------------------------------------------
                0.00    0.00    2499/2499        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [131]
[136]    0.0    0.00    0.00    2499         std::allocator_traits<std::allocator<cv::Mat> >::allocate(std::allocator<cv::Mat>&, unsigned long) [136]
                0.00    0.00    2663/2663        __gnu_cxx::new_allocator<cv::Mat>::allocate(unsigned long, void const*) [129]
-----------------------------------------------
                0.00    0.00     190/2454        newfft2(cv::Mat const&) [257]
                0.00    0.00    2264/2454        newfft2(cv::Mat const&, cv::Mat const&) [138]
[137]    0.0    0.00    0.00    2454         FFT2(float**, _COMPLEX**, int, int) [137]
-----------------------------------------------
                0.00    0.00    2264/2264        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[138]    0.0    0.00    0.00    2264         newfft2(cv::Mat const&, cv::Mat const&) [138]
                0.00    0.00  122256/545259      float* cv::Mat::ptr<float>(int) [50]
                0.00    0.00    4528/24957       cv::Mat::operator=(cv::Mat&&) [81]
                0.00    0.00    2264/10109       complex_mat::complex_mat() [92]
                0.00    0.00    2264/40833       cv::_InputArray::_InputArray(cv::Mat const&) [74]
                0.00    0.00    2264/4060        cv::MatExpr::operator cv::Mat() const [113]
                0.00    0.00    2264/75150       cv::MatExpr::~MatExpr() [66]
                0.00    0.00    2264/58879       cv::_InputArray::~_InputArray() [69]
                0.00    0.00    2264/2454        FFT2(float**, _COMPLEX**, int, int) [137]
-----------------------------------------------
                0.00    0.00    2210/2210        void std::__alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&) [140]
[139]    0.0    0.00    0.00    2210         void std::__do_alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&, std::integral_constant<bool, true>) [139]
                0.00    0.00    2080/2080        std::remove_reference<std::allocator<cv::Mat>&>::type&& std::move<std::allocator<cv::Mat>&>(std::allocator<cv::Mat>&) [141]
-----------------------------------------------
                0.00    0.00    2138/2138        std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_move_assign(std::vector<cv::Mat, std::allocator<cv::Mat> >&&, std::integral_constant<bool, true>) [142]
[140]    0.0    0.00    0.00    2138         void std::__alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&) [140]
                0.00    0.00    2210/2210        void std::__do_alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&, std::integral_constant<bool, true>) [139]
-----------------------------------------------
                0.00    0.00    2080/2080        void std::__do_alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&, std::integral_constant<bool, true>) [139]
[141]    0.0    0.00    0.00    2080         std::remove_reference<std::allocator<cv::Mat>&>::type&& std::move<std::allocator<cv::Mat>&>(std::allocator<cv::Mat>&) [141]
-----------------------------------------------
                0.00    0.00    2068/2068        std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> >&&) [21]
[142]    0.0    0.00    0.00    2068         std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_move_assign(std::vector<cv::Mat, std::allocator<cv::Mat> >&&, std::integral_constant<bool, true>) [142]
                0.00    0.00    4110/4110        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data&) [112]
                0.00    0.00    4058/14487       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [86]
                0.00    0.00    2147/10572       std::allocator<cv::Mat>::~allocator() [91]
                0.00    0.00    2138/2138        void std::__alloc_on_move<std::allocator<cv::Mat> >(std::allocator<cv::Mat>&, std::allocator<cv::Mat>&) [140]
                0.00    0.00    2086/6462        std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [107]
                0.00    0.00    2014/2014        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::allocator<cv::Mat> const&) [144]
                0.00    0.00    1901/1901        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::get_allocator() const [149]
-----------------------------------------------
                0.00    0.00     566/2064        get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00    1498/2064        _GLOBAL__sub_I_m [2]
[143]    0.0    0.00    0.00    2064         cvFloor(double) [143]
-----------------------------------------------
                0.00    0.00    2014/2014        std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_move_assign(std::vector<cv::Mat, std::allocator<cv::Mat> >&&, std::integral_constant<bool, true>) [142]
[144]    0.0    0.00    0.00    2014         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::allocator<cv::Mat> const&) [144]
                0.00    0.00    2004/2004        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::allocator<cv::Mat> const&) [145]
-----------------------------------------------
                0.00    0.00    2004/2004        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::allocator<cv::Mat> const&) [144]
[145]    0.0    0.00    0.00    2004         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::allocator<cv::Mat> const&) [145]
                0.00    0.00    1988/3255        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [117]
-----------------------------------------------
                0.00    0.00     564/1969        std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [240]
                0.00    0.00    1405/1969        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
[146]    0.0    0.00    0.00    1969         std::vector<cv::Mat, std::allocator<cv::Mat> >::size() const [146]
-----------------------------------------------
                0.00    0.00       2/1949        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00     566/1949        get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00    1381/1949        _GLOBAL__sub_I_m [2]
[147]    0.0    0.00    0.00    1949         std::floor(float) [147]
-----------------------------------------------
                0.00    0.00    1932/1932        std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> >&&) [21]
[148]    0.0    0.00    0.00    1932         std::remove_reference<std::vector<cv::Mat, std::allocator<cv::Mat> >&>::type&& std::move<std::vector<cv::Mat, std::allocator<cv::Mat> >&>(std::vector<cv::Mat, std::allocator<cv::Mat> >&) [148]
-----------------------------------------------
                0.00    0.00    1901/1901        std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_move_assign(std::vector<cv::Mat, std::allocator<cv::Mat> >&&, std::integral_constant<bool, true>) [142]
[149]    0.0    0.00    0.00    1901         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::get_allocator() const [149]
                0.00    0.00    2035/3633        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() const [115]
                0.00    0.00    2012/8123        std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [97]
-----------------------------------------------
                0.00    0.00    1792/1792        _GLOBAL__sub_I_m [2]
[150]    0.0    0.00    0.00    1792         std::vector<cv::Mat, std::allocator<cv::Mat> >::operator[](unsigned long) const [150]
-----------------------------------------------
                0.00    0.00       6/1704        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00     566/1704        get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00    1132/1704        get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int) [32]
[151]    0.0    0.00    0.00    1704         __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::floor<int>(int) [151]
-----------------------------------------------
                0.00    0.00     566/1685        get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00    1119/1685        _GLOBAL__sub_I_m [2]
[152]    0.0    0.00    0.00    1685         cv::Rect_<int>::Rect_(int, int, int, int) [152]
-----------------------------------------------
                0.00    0.00     284/1584        std::vector<cv::Mat, std::allocator<cv::Mat> >::operator=(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [240]
                0.00    0.00    1300/1584        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
[153]    0.0    0.00    0.00    1584         std::vector<cv::Mat, std::allocator<cv::Mat> >::capacity() const [153]
-----------------------------------------------
                0.00    0.00    1489/1489        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >&&) [165]
[154]    0.0    0.00    0.00    1489         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&&) [154]
                0.00    0.00    2833/2833        std::remove_reference<std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&>::type&& std::move<std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&>(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&) [124]
                0.00    0.00    1485/8123        std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [97]
                0.00    0.00    1431/1431        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data&&) [157]
-----------------------------------------------
                0.00    0.00    1477/1477        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
[155]    0.0    0.00    0.00    1477         std::vector<cv::Mat, std::allocator<cv::Mat> >::max_size() const [155]
                0.00    0.00    1598/3633        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() const [115]
                0.00    0.00    1541/2860        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_max_size(std::allocator<cv::Mat> const&) [123]
-----------------------------------------------
                0.00    0.00    1467/1467        FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
[156]    0.0    0.00    0.00    1467         std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
                0.00    0.00    2685/2685        cv::Mat const* std::__make_move_if_noexcept_iterator<cv::Mat, cv::Mat const*>(cv::Mat*) [127]
                0.00    0.00    1477/1477        std::vector<cv::Mat, std::allocator<cv::Mat> >::max_size() const [155]
                0.00    0.00    1439/14487       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [86]
                0.00    0.00    1405/1969        std::vector<cv::Mat, std::allocator<cv::Mat> >::size() const [146]
                0.00    0.00    1380/1380        cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<cv::Mat const*>(unsigned long, cv::Mat const*, cv::Mat const*) [159]
                0.00    0.00    1348/7705        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [101]
                0.00    0.00    1300/1584        std::vector<cv::Mat, std::allocator<cv::Mat> >::capacity() const [153]
                0.00    0.00    1299/7901        void std::_Destroy<cv::Mat*, cv::Mat>(cv::Mat*, cv::Mat*, std::allocator<cv::Mat>&) [99]
                0.00    0.00    1278/1278        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_use_relocate() [167]
-----------------------------------------------
                0.00    0.00    1431/1431        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&&) [154]
[157]    0.0    0.00    0.00    1431         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data&&) [157]
-----------------------------------------------
                0.00    0.00       6/1410        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00     283/1410        average_faeture_region(std::vector<cv::Mat, std::allocator<cv::Mat> > const&, int, int, int, int) [242]
                0.00    0.00     283/1410        CNFeat::extract(cv::Mat const&) [9]
                0.00    0.00     838/1410        _GLOBAL__sub_I_m [2]
[158]    0.0    0.00    0.00    1410         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [158]
                0.00    0.00    1268/1268        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_check_init_len(unsigned long, std::allocator<cv::Mat> const&) [168]
                0.00    0.00    1220/1220        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [172]
                0.00    0.00     964/964         std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_default_initialize(unsigned long) [186]
-----------------------------------------------
                0.00    0.00    1380/1380        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
[159]    0.0    0.00    0.00    1380         cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<cv::Mat const*>(unsigned long, cv::Mat const*, cv::Mat const*) [159]
                0.00    0.00    1412/2652        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [131]
                0.00    0.00    1247/1247        cv::Mat* std::__uninitialized_copy_a<cv::Mat const*, cv::Mat*, cv::Mat>(cv::Mat const*, cv::Mat const*, cv::Mat*, std::allocator<cv::Mat>&) [169]
                0.00    0.00    1091/14487       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [86]
-----------------------------------------------
                0.00    0.00    1375/1375        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [173]
[160]    0.0    0.00    0.00    1375         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [160]
                0.00    0.00    1466/8750        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [94]
                0.00    0.00    1341/2656        std::allocator<cv::Mat>::allocator() [130]
-----------------------------------------------
                0.00    0.00    1336/1336        complex_mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<complex_mat*, unsigned long>(complex_mat*, unsigned long) [227]
[161]    0.0    0.00    0.00    1336         void std::_Construct<complex_mat>(complex_mat*) [161]
                0.00    0.00    1336/68179       operator new(unsigned long, void*) [67]
                0.00    0.00    1336/10109       complex_mat::complex_mat() [92]
-----------------------------------------------
                0.00    0.00    1336/1336        void std::_Destroy_aux<false>::__destroy<complex_mat*>(complex_mat*, complex_mat*) [215]
[162]    0.0    0.00    0.00    1336         void std::_Destroy<complex_mat>(complex_mat*) [162]
                0.00    0.00    1336/10109       complex_mat::~complex_mat() [93]
-----------------------------------------------
                0.00    0.00    1331/1331        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [172]
[163]    0.0    0.00    0.00    1331         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [163]
                0.00    0.00    1236/2652        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [131]
-----------------------------------------------
                0.00    0.00    1315/1315        cv::Mat* std::uninitialized_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [166]
[164]    0.0    0.00    0.00    1315         cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [164]
-----------------------------------------------
                0.00    0.00    1305/1305        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> >&&) [170]
[165]    0.0    0.00    0.00    1305         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >&&) [165]
                0.00    0.00    1489/1489        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl&&) [154]
-----------------------------------------------
                0.00    0.00    1284/1284        cv::Mat* std::__uninitialized_copy_a<cv::Mat const*, cv::Mat*, cv::Mat>(cv::Mat const*, cv::Mat const*, cv::Mat*, std::allocator<cv::Mat>&) [169]
[166]    0.0    0.00    0.00    1284         cv::Mat* std::uninitialized_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [166]
                0.00    0.00    1315/1315        cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [164]
-----------------------------------------------
                0.00    0.00    1278/1278        std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long) [156]
[167]    0.0    0.00    0.00    1278         std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_use_relocate() [167]
                0.00    0.00    1223/1223        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [171]
-----------------------------------------------
                0.00    0.00    1268/1268        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [158]
[168]    0.0    0.00    0.00    1268         std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_check_init_len(unsigned long, std::allocator<cv::Mat> const&) [168]
                0.00    0.00    1339/8123        std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [97]
                0.00    0.00    1319/2860        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_max_size(std::allocator<cv::Mat> const&) [123]
                0.00    0.00    1226/10572       std::allocator<cv::Mat>::~allocator() [91]
-----------------------------------------------
                0.00    0.00    1247/1247        cv::Mat* std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_allocate_and_copy<cv::Mat const*>(unsigned long, cv::Mat const*, cv::Mat const*) [159]
[169]    0.0    0.00    0.00    1247         cv::Mat* std::__uninitialized_copy_a<cv::Mat const*, cv::Mat*, cv::Mat>(cv::Mat const*, cv::Mat const*, cv::Mat*, std::allocator<cv::Mat>&) [169]
                0.00    0.00    1284/1284        cv::Mat* std::uninitialized_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*) [166]
-----------------------------------------------
                0.00    0.00    1226/1226        FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
[170]    0.0    0.00    0.00    1226         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> >&&) [170]
                0.00    0.00    1305/1305        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >&&) [165]
-----------------------------------------------
                0.00    0.00    1223/1223        std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_use_relocate() [167]
[171]    0.0    0.00    0.00    1223         std::vector<cv::Mat, std::allocator<cv::Mat> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [171]
-----------------------------------------------
                0.00    0.00    1220/1220        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [158]
[172]    0.0    0.00    0.00    1220         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [172]
                0.00    0.00    1331/1331        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [163]
                0.00    0.00    1267/3255        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [117]
-----------------------------------------------
                0.00    0.00    1212/1212        std::vector<cv::Mat, std::allocator<cv::Mat> >::vector() [178]
[173]    0.0    0.00    0.00    1212         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [173]
                0.00    0.00    1375/1375        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [160]
-----------------------------------------------
                0.00    0.00    1160/1160        cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&) [180]
[174]    0.0    0.00    0.00    1160         cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [174]
                0.00    0.00    1155/1155        cv::Mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [175]
-----------------------------------------------
                0.00    0.00    1155/1155        cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [174]
[175]    0.0    0.00    0.00    1155         cv::Mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [175]
                0.00    0.00   25484/105568      cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [63]
                0.00    0.00   25411/25411       void std::_Construct<cv::Mat>(cv::Mat*) [80]
-----------------------------------------------
                0.00    0.00    1150/1150        cv::Vec<double, 4>::Vec() [179]
[176]    0.0    0.00    0.00    1150         cv::Matx<double, 4, 1>::Matx() [176]
-----------------------------------------------
                0.00    0.00     560/1120        cv::Mat* std::__niter_base<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [204]
                0.00    0.00     560/1120        bool __gnu_cxx::operator!=<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&) [244]
[177]    0.0    0.00    0.00    1120         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [177]
-----------------------------------------------
                0.00    0.00       5/1118        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00    1113/1118        FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
[178]    0.0    0.00    0.00    1118         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector() [178]
                0.00    0.00    1212/1212        std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [173]
-----------------------------------------------
                0.00    0.00     537/1108        cv::Scalar_<double>::Scalar_() [205]
                0.00    0.00     571/1108        cv::Scalar_<double>::Scalar_(double) [199]
[179]    0.0    0.00    0.00    1108         cv::Vec<double, 4>::Vec() [179]
                0.00    0.00    1150/1150        cv::Matx<double, 4, 1>::Matx() [176]
-----------------------------------------------
                0.00    0.00    1097/1097        std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_default_initialize(unsigned long) [186]
[180]    0.0    0.00    0.00    1097         cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&) [180]
                0.00    0.00    1160/1160        cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00       1/1015        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00     283/1015        get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int) [32]
                0.00    0.00     731/1015        FHoG::extract(cv::Mat const&, int, int, int, int, float) [1]
[181]    0.0    0.00    0.00    1015         cv::Mat::channels() const [181]
-----------------------------------------------
                0.00    0.00    1002/1002        std::allocator<complex_mat>::~allocator() [183]
[182]    0.0    0.00    0.00    1002         __gnu_cxx::new_allocator<complex_mat>::~new_allocator() [182]
-----------------------------------------------
                0.00    0.00       4/1002        inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00      48/1002        sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [36]
                0.00    0.00     282/1002        sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [27]
                0.00    0.00     334/1002        std::_Vector_base<complex_mat, std::allocator<complex_mat> >::_Vector_impl::~_Vector_impl() [218]
                0.00    0.00     334/1002        std::vector<complex_mat, std::allocator<complex_mat> >::_S_check_init_len(unsigned long, std::allocator<complex_mat> const&) [229]
[183]    0.0    0.00    0.00    1002         std::allocator<complex_mat>::~allocator() [183]
                0.00    0.00    1002/1002        __gnu_cxx::new_allocator<complex_mat>::~new_allocator() [182]
-----------------------------------------------
                0.00    0.00     283/994         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     711/994         _GLOBAL__sub_I_m [2]
[184]    0.0    0.00    0.00     994         cv::Rect_<int>::Rect_(cv::Point_<int> const&, cv::Point_<int> const&) [184]
                0.00    0.00    1907/7601        int const& std::min<int>(int const&, int const&) [103]
                0.00    0.00    1895/7841        int const& std::max<int>(int const&, int const&) [100]
-----------------------------------------------
                0.00    0.00     283/991         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     708/991         _GLOBAL__sub_I_m [2]
[185]    0.0    0.00    0.00     991         cv::Mat::operator()(cv::Rect_<int> const&) const [185]
-----------------------------------------------
                0.00    0.00     964/964         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [158]
[186]    0.0    0.00    0.00     964         std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_default_initialize(unsigned long) [186]
                0.00    0.00    1097/1097        cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&) [180]
                0.00    0.00    1012/14487       std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [86]
-----------------------------------------------
                0.00    0.00     283/927         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     644/927         _GLOBAL__sub_I_m [2]
[187]    0.0    0.00    0.00     927         cv::Size_<int>::Size_(cv::Size_<int> const&) [187]
-----------------------------------------------
